order,Delay,Test.Time,Participant.Private.ID,lure_word,original_response,lure_recalled
5398,control,AM,7636753,river,NA,0
5399,control,AM,7636753,spider,NA,0
5400,control,AM,7636753,foot,NA,0
5401,control,AM,7629148,window,NA,0
5402,control,AM,7629148,sleep,NA,0
5403,control,AM,7629148,doctor,NA,0
5404,control,AM,7629148,smell,NA,0
5405,control,AM,7629148,chair,NA,0
5406,control,AM,7629148,smoke,NA,0
5407,control,AM,7629148,sweet,NA,0
5408,control,AM,7629148,rough,NA,0
5409,control,AM,7629148,needle,NA,0
5410,control,AM,7629148,rubbish,NA,0
5411,control,AM,7629148,anger,NA,0
5412,control,AM,7629148,soft,NA,0
5413,control,AM,7629148,city,NA,0
5414,control,AM,7629148,cup,NA,0
5415,control,AM,7629148,cold,NA,0
5416,control,AM,7629148,mountain,NA,0
5417,control,AM,7629148,slow,NA,0
5418,control,AM,7629148,river,NA,0
5419,control,AM,7629148,spider,NA,0
5420,control,AM,7629148,foot,foot,1
5421,control,AM,7629122,window,NA,0
5422,control,AM,7629122,sleep,NA,0
5423,control,AM,7629122,doctor,NA,0
5424,control,AM,7629122,smell,NA,0
5425,control,AM,7629122,chair,NA,0
5426,control,AM,7629122,smoke,NA,0
5427,control,AM,7629122,sweet,NA,0
5428,control,AM,7629122,rough,NA,0
5429,control,AM,7629122,needle,NA,0
5430,control,AM,7629122,rubbish,NA,0
5431,control,AM,7629122,anger,NA,0
5432,control,AM,7629122,soft,NA,0
5433,control,AM,7629122,city,NA,0
5434,control,AM,7629122,cup,NA,0
5435,control,AM,7629122,cold,NA,0
5436,control,AM,7629122,mountain,NA,0
5437,control,AM,7629122,slow,NA,0
5438,control,AM,7629122,river,NA,0
5439,control,AM,7629122,spider,NA,0
5440,control,AM,7629122,foot,NA,0
5441,control,AM,7629083,window,NA,0
5442,control,AM,7629083,sleep,NA,0
5443,control,AM,7629083,doctor,NA,0
5444,control,AM,7629083,smell,NA,0
5445,control,AM,7629083,chair,NA,0
5446,control,AM,7629083,smoke,NA,0
5447,control,AM,7629083,sweet,NA,0
5448,control,AM,7629083,rough,NA,0
5449,control,AM,7629083,needle,NA,0
5450,control,AM,7629083,rubbish,NA,0
5451,control,AM,7629083,anger,NA,0
5452,control,AM,7629083,soft,NA,0
5453,control,AM,7629083,city,NA,0
5454,control,AM,7629083,cup,NA,0
5455,control,AM,7629083,cold,NA,0
5456,control,AM,7629083,mountain,NA,0
5457,control,AM,7629083,slow,NA,0
5458,control,AM,7629083,river,NA,0
5459,control,AM,7629083,spider,NA,0
5460,control,AM,7629083,foot,NA,0
5461,control,AM,7621261,window,NA,0
5462,control,AM,7621261,sleep,NA,0
5463,control,AM,7621261,doctor,NA,0
5464,control,AM,7621261,smell,smell,1
5465,control,AM,7621261,chair,NA,0
5466,control,AM,7621261,smoke,NA,0
5467,control,AM,7621261,sweet,NA,0
5468,control,AM,7621261,rough,NA,0
5469,control,AM,7621261,needle,NA,0
5470,control,AM,7621261,rubbish,NA,0
5471,control,AM,7621261,anger,NA,0
5472,control,AM,7621261,soft,NA,0
5473,control,AM,7621261,city,city,1
5474,control,AM,7621261,cup,NA,0
5475,control,AM,7621261,cold,NA,0
5476,control,AM,7621261,mountain,NA,0
5477,control,AM,7621261,slow,NA,0
5478,control,AM,7621261,river,NA,0
5479,control,AM,7621261,spider,NA,0
5480,control,AM,7621261,foot,NA,0
5481,control,AM,7604570,window,NA,0
5482,control,AM,7604570,sleep,sleep,1
5483,control,AM,7604570,doctor,NA,0
5484,control,AM,7604570,smell,NA,0
5485,control,AM,7604570,chair,NA,0
5486,control,AM,7604570,smoke,NA,0
5487,control,AM,7604570,sweet,sweet,1
5488,control,AM,7604570,rough,NA,0
5489,control,AM,7604570,needle,NA,0
5490,control,AM,7604570,rubbish,NA,0
5491,control,AM,7604570,anger,NA,0
5492,control,AM,7604570,soft,soft,1
5493,control,AM,7604570,city,NA,0
5494,control,AM,7604570,cup,NA,0
5495,control,AM,7604570,cold,NA,0
5496,control,AM,7604570,mountain,NA,0
5497,control,AM,7604570,slow,NA,0
5498,control,AM,7604570,river,NA,0
5499,control,AM,7604570,spider,NA,0
5500,control,AM,7604570,foot,NA,0
5501,control,AM,7604538,window,window,1
5502,control,AM,7604538,sleep,NA,0
5503,control,AM,7604538,doctor,NA,0
5504,control,AM,7604538,smell,NA,0
5505,control,AM,7604538,chair,NA,0
5506,control,AM,7604538,smoke,NA,0
5507,control,AM,7604538,sweet,NA,0
5508,control,AM,7604538,rough,NA,0
5509,control,AM,7604538,needle,NA,0
5510,control,AM,7604538,rubbish,NA,0
5511,control,AM,7604538,anger,NA,0
5512,control,AM,7604538,soft,NA,0
5513,control,AM,7604538,city,NA,0
5514,control,AM,7604538,cup,NA,0
5515,control,AM,7604538,cold,NA,0
5516,control,AM,7604538,mountain,NA,0
5517,control,AM,7604538,slow,NA,0
5518,control,AM,7604538,river,NA,0
5519,control,AM,7604538,spider,NA,0
5520,control,AM,7604538,foot,NA,0
5521,control,AM,7604489,window,NA,0
5522,control,AM,7604489,sleep,sleep,1
5523,control,AM,7604489,doctor,NA,0
5524,control,AM,7604489,smell,NA,0
5525,control,AM,7604489,chair,chair,1
5526,control,AM,7604489,smoke,NA,0
5527,control,AM,7604489,sweet,NA,0
5528,control,AM,7604489,rough,NA,0
5529,control,AM,7604489,needle,needle,1
5530,control,AM,7604489,rubbish,NA,0
5531,control,AM,7604489,anger,anger,1
5532,control,AM,7604489,soft,NA,0
5533,control,AM,7604489,city,NA,0
5534,control,AM,7604489,cup,NA,0
5535,control,AM,7604489,cold,NA,0
5536,control,AM,7604489,mountain,NA,0
5537,control,AM,7604489,slow,NA,0
5538,control,AM,7604489,river,river,1
5539,control,AM,7604489,spider,NA,0
5540,control,AM,7604489,foot,NA,0
5541,control,AM,7604496,window,window,1
5542,control,AM,7604496,sleep,sleep,1
5543,control,AM,7604496,doctor,doctor,1
5544,control,AM,7604496,smell,NA,0
5545,control,AM,7604496,chair,NA,0
5546,control,AM,7604496,smoke,NA,0
5547,control,AM,7604496,sweet,NA,0
5548,control,AM,7604496,rough,NA,0
5549,control,AM,7604496,needle,NA,0
5550,control,AM,7604496,rubbish,NA,0
5551,control,AM,7604496,anger,NA,0
5552,control,AM,7604496,soft,NA,0
5553,control,AM,7604496,city,NA,0
5554,control,AM,7604496,cup,NA,0
5555,control,AM,7604496,cold,cold,1
5556,control,AM,7604496,mountain,NA,0
5557,control,AM,7604496,slow,NA,0
5558,control,AM,7604496,river,NA,0
5559,control,AM,7604496,spider,spider,1
5560,control,AM,7604496,foot,NA,0
5561,control,AM,7604321,window,NA,0
5562,control,AM,7604321,sleep,NA,0
5563,control,AM,7604321,doctor,doctor,1
5564,control,AM,7604321,smell,NA,0
5565,control,AM,7604321,chair,NA,0
5566,control,AM,7604321,smoke,smoke,1
5567,control,AM,7604321,sweet,sweet,1
5568,control,AM,7604321,rough,NA,0
5569,control,AM,7604321,needle,needle,1
5570,control,AM,7604321,rubbish,NA,0
5571,control,AM,7604321,anger,anger,1
5572,control,AM,7604321,soft,NA,0
5573,control,AM,7604321,city,NA,0
5574,control,AM,7604321,cup,NA,0
5575,control,AM,7604321,cold,NA,0
5576,control,AM,7604321,mountain,NA,0
5577,control,AM,7604321,slow,NA,0
5578,control,AM,7604321,river,NA,0
5579,control,AM,7604321,spider,NA,0
5580,control,AM,7604321,foot,NA,0
5581,control,AM,7604298,window,NA,0
5582,control,AM,7604298,sleep,NA,0
5583,control,AM,7604298,doctor,NA,0
5584,control,AM,7604298,smell,NA,0
5585,control,AM,7604298,chair,NA,0
5586,control,AM,7604298,smoke,NA,0
5587,control,AM,7604298,sweet,NA,0
5588,control,AM,7604298,rough,NA,0
5589,control,AM,7604298,needle,NA,0
5590,control,AM,7604298,rubbish,NA,0
5591,control,AM,7604298,anger,anger,1
5592,control,AM,7604298,soft,NA,0
5593,control,AM,7604298,city,NA,0
5594,control,AM,7604298,cup,NA,0
5595,control,AM,7604298,cold,NA,0
5596,control,AM,7604298,mountain,NA,0
5597,control,AM,7604298,slow,NA,0
5598,control,AM,7604298,river,NA,0
5599,control,AM,7604298,spider,NA,0
5600,control,AM,7604298,foot,NA,0
5601,control,AM,7604164,window,NA,0
5602,control,AM,7604164,sleep,NA,0
5603,control,AM,7604164,doctor,NA,0
5604,control,AM,7604164,smell,NA,0
5605,control,AM,7604164,chair,NA,0
5606,control,AM,7604164,smoke,NA,0
5607,control,AM,7604164,sweet,NA,0
5608,control,AM,7604164,rough,NA,0
5609,control,AM,7604164,needle,NA,0
5610,control,AM,7604164,rubbish,NA,0
5611,control,AM,7604164,anger,NA,0
5612,control,AM,7604164,soft,NA,0
5613,control,AM,7604164,city,NA,0
5614,control,AM,7604164,cup,NA,0
5615,control,AM,7604164,cold,NA,0
5616,control,AM,7604164,mountain,NA,0
5617,control,AM,7604164,slow,NA,0
5618,control,AM,7604164,river,river,1
5619,control,AM,7604164,spider,NA,0
5620,control,AM,7604164,foot,NA,0
5621,control,AM,7604165,window,NA,0
5622,control,AM,7604165,sleep,sleep,1
5623,control,AM,7604165,doctor,NA,0
5624,control,AM,7604165,smell,NA,0
5625,control,AM,7604165,chair,NA,0
5626,control,AM,7604165,smoke,smoke,1
5627,control,AM,7604165,sweet,NA,0
5628,control,AM,7604165,rough,NA,0
5629,control,AM,7604165,needle,NA,0
5630,control,AM,7604165,rubbish,NA,0
5631,control,AM,7604165,anger,NA,0
5632,control,AM,7604165,soft,NA,0
5633,control,AM,7604165,city,city,1
5634,control,AM,7604165,cup,NA,0
5635,control,AM,7604165,cold,NA,0
5636,control,AM,7604165,mountain,mountain,1
5637,control,AM,7604165,slow,NA,0
5638,control,AM,7604165,river,river,1
5639,control,AM,7604165,spider,NA,0
5640,control,AM,7604165,foot,NA,0
5641,control,AM,8344979,window,NA,0
5642,control,AM,8344979,sleep,NA,0
5643,control,AM,8344979,doctor,NA,0
5644,control,AM,8344979,smell,NA,0
5645,control,AM,8344979,chair,NA,0
5646,control,AM,8344979,smoke,NA,0
5647,control,AM,8344979,sweet,NA,0
5648,control,AM,8344979,rough,NA,0
5649,control,AM,8344979,needle,NA,0
5650,control,AM,8344979,rubbish,NA,0
5651,control,AM,8344979,anger,NA,0
5652,control,AM,8344979,soft,NA,0
5653,control,AM,8344979,city,NA,0
5654,control,AM,8344979,cup,NA,0
5655,control,AM,8344979,cold,NA,0
5656,control,AM,8344979,mountain,mountain,1
5657,control,AM,8344979,slow,NA,0
5658,control,AM,8344979,river,NA,0
5659,control,AM,8344979,spider,NA,0
5660,control,AM,8344979,foot,NA,0
5661,control,AM,8345154,window,NA,0
5662,control,AM,8345154,sleep,NA,0
5663,control,AM,8345154,doctor,NA,0
5664,control,AM,8345154,smell,NA,0
5665,control,AM,8345154,chair,NA,0
5666,control,AM,8345154,smoke,NA,0
5667,control,AM,8345154,sweet,NA,0
5668,control,AM,8345154,rough,NA,0
5669,control,AM,8345154,needle,NA,0
5670,control,AM,8345154,rubbish,NA,0
5671,control,AM,8345154,anger,NA,0
5672,control,AM,8345154,soft,NA,0
5673,control,AM,8345154,city,NA,0
5674,control,AM,8345154,cup,NA,0
5675,control,AM,8345154,cold,NA,0
5676,control,AM,8345154,mountain,NA,0
5677,control,AM,8345154,slow,NA,0
5678,control,AM,8345154,river,NA,0
5679,control,AM,8345154,spider,NA,0
5680,control,AM,8345154,foot,NA,0
5681,control,AM,8357624,window,window,1
5682,control,AM,8357624,sleep,sleep,1
5683,control,AM,8357624,doctor,NA,0
5684,control,AM,8357624,smell,NA,0
5685,control,AM,8357624,chair,NA,0
5686,control,AM,8357624,smoke,NA,0
5687,control,AM,8357624,sweet,NA,0
5688,control,AM,8357624,rough,NA,0
5689,control,AM,8357624,needle,needle,1
5690,control,AM,8357624,rubbish,NA,0
5691,control,AM,8357624,anger,NA,0
5692,control,AM,8357624,soft,NA,0
5693,control,AM,8357624,city,NA,0
5694,control,AM,8357624,cup,cup,1
5695,control,AM,8357624,cold,cold,1
5696,control,AM,8357624,mountain,NA,0
5697,control,AM,8357624,slow,NA,0
5698,control,AM,8357624,river,NA,0
5699,control,AM,8357624,spider,NA,0
5700,control,AM,8357624,foot,NA,0
5701,control,AM,8357635,window,window,1
5702,control,AM,8357635,sleep,NA,0
5703,control,AM,8357635,doctor,doctor,1
5704,control,AM,8357635,smell,NA,0
5705,control,AM,8357635,chair,chair,1
5706,control,AM,8357635,smoke,NA,0
5707,control,AM,8357635,sweet,sweet,1
5708,control,AM,8357635,rough,NA,0
5709,control,AM,8357635,needle,NA,0
5710,control,AM,8357635,rubbish,NA,0
5711,control,AM,8357635,anger,anger,1
5712,control,AM,8357635,soft,NA,0
5713,control,AM,8357635,city,NA,0
5714,control,AM,8357635,cup,NA,0
5715,control,AM,8357635,cold,cold,1
5716,control,AM,8357635,mountain,NA,0
5717,control,AM,8357635,slow,NA,0
5718,control,AM,8357635,river,NA,0
5719,control,AM,8357635,spider,spider,1
5720,control,AM,8357635,foot,NA,0
5721,control,AM,8357646,window,NA,0
5722,control,AM,8357646,sleep,NA,0
5723,control,AM,8357646,doctor,NA,0
5724,control,AM,8357646,smell,NA,0
5725,control,AM,8357646,chair,NA,0
5726,control,AM,8357646,smoke,NA,0
5727,control,AM,8357646,sweet,sweet,1
5728,control,AM,8357646,rough,NA,0
5729,control,AM,8357646,needle,NA,0
5730,control,AM,8357646,rubbish,NA,0
5731,control,AM,8357646,anger,NA,0
5732,control,AM,8357646,soft,NA,0
5733,control,AM,8357646,city,NA,0
5734,control,AM,8357646,cup,NA,0
5735,control,AM,8357646,cold,cold,1
5736,control,AM,8357646,mountain,NA,0
5737,control,AM,8357646,slow,NA,0
5738,control,AM,8357646,river,river,1
5739,control,AM,8357646,spider,NA,0
5740,control,AM,8357646,foot,NA,0
5741,control,AM,8357856,window,NA,0
5742,control,AM,8357856,sleep,NA,0
5743,control,AM,8357856,doctor,NA,0
5744,control,AM,8357856,smell,NA,0
5745,control,AM,8357856,chair,NA,0
5746,control,AM,8357856,smoke,NA,0
5747,control,AM,8357856,sweet,NA,0
5748,control,AM,8357856,rough,NA,0
5749,control,AM,8357856,needle,NA,0
5750,control,AM,8357856,rubbish,NA,0
5751,control,AM,8357856,anger,NA,0
5752,control,AM,8357856,soft,NA,0
5753,control,AM,8357856,city,NA,0
5754,control,AM,8357856,cup,NA,0
5755,control,AM,8357856,cold,NA,0
5756,control,AM,8357856,mountain,NA,0
5757,control,AM,8357856,slow,NA,0
5758,control,AM,8357856,river,NA,0
5759,control,AM,8357856,spider,NA,0
5760,control,AM,8357856,foot,NA,0
5761,control,AM,8379760,window,NA,0
5762,control,AM,8379760,sleep,NA,0
5763,control,AM,8379760,doctor,doctor,1
5764,control,AM,8379760,smell,NA,0
5765,control,AM,8379760,chair,NA,0
5766,control,AM,8379760,smoke,NA,0
5767,control,AM,8379760,sweet,NA,0
5768,control,AM,8379760,rough,NA,0
5769,control,AM,8379760,needle,NA,0
5770,control,AM,8379760,rubbish,NA,0
5771,control,AM,8379760,anger,NA,0
5772,control,AM,8379760,soft,NA,0
5773,control,AM,8379760,city,NA,0
5774,control,AM,8379760,cup,NA,0
5775,control,AM,8379760,cold,NA,0
5776,control,AM,8379760,mountain,NA,0
5777,control,AM,8379760,slow,NA,0
5778,control,AM,8379760,river,NA,0
5779,control,AM,8379760,spider,NA,0
5780,control,AM,8379760,foot,NA,0
5781,control,AM,8380944,window,window,1
5782,control,AM,8380944,sleep,NA,0
5783,control,AM,8380944,doctor,NA,0
5784,control,AM,8380944,smell,NA,0
5785,control,AM,8380944,chair,NA,0
5786,control,AM,8380944,smoke,smoke,1
5787,control,AM,8380944,sweet,NA,0
5788,control,AM,8380944,rough,NA,0
5789,control,AM,8380944,needle,NA,0
5790,control,AM,8380944,rubbish,NA,0
5791,control,AM,8380944,anger,NA,0
5792,control,AM,8380944,soft,NA,0
5793,control,AM,8380944,city,NA,0
5794,control,AM,8380944,cup,NA,0
5795,control,AM,8380944,cold,NA,0
5796,control,AM,8380944,mountain,NA,0
5797,control,AM,8380944,slow,NA,0
5798,control,AM,8380944,river,NA,0
5799,control,AM,8380944,spider,NA,0
5800,control,AM,8380944,foot,foot,1
5801,control,AM,8381180,window,NA,0
5802,control,AM,8381180,sleep,NA,0
5803,control,AM,8381180,doctor,NA,0
5804,control,AM,8381180,smell,NA,0
5805,control,AM,8381180,chair,NA,0
5806,control,AM,8381180,smoke,NA,0
5807,control,AM,8381180,sweet,NA,0
5808,control,AM,8381180,rough,NA,0
5809,control,AM,8381180,needle,NA,0
5810,control,AM,8381180,rubbish,NA,0
5811,control,AM,8381180,anger,NA,0
5812,control,AM,8381180,soft,NA,0
5813,control,AM,8381180,city,NA,0
5814,control,AM,8381180,cup,NA,0
5815,control,AM,8381180,cold,NA,0
5816,control,AM,8381180,mountain,NA,0
5817,control,AM,8381180,slow,NA,0
5818,control,AM,8381180,river,NA,0
5819,control,AM,8381180,spider,NA,0
5820,control,AM,8381180,foot,NA,0
5821,control,AM,8387072,window,NA,0
5822,control,AM,8387072,sleep,NA,0
5823,control,AM,8387072,doctor,doctor,1
5824,control,AM,8387072,smell,NA,0
5825,control,AM,8387072,chair,NA,0
5826,control,AM,8387072,smoke,NA,0
5827,control,AM,8387072,sweet,NA,0
5828,control,AM,8387072,rough,NA,0
5829,control,AM,8387072,needle,NA,0
5830,control,AM,8387072,rubbish,NA,0
5831,control,AM,8387072,anger,NA,0
5832,control,AM,8387072,soft,NA,0
5833,control,AM,8387072,city,NA,0
5834,control,AM,8387072,cup,NA,0
5835,control,AM,8387072,cold,NA,0
5836,control,AM,8387072,mountain,NA,0
5837,control,AM,8387072,slow,NA,0
5838,control,AM,8387072,river,NA,0
5839,control,AM,8387072,spider,NA,0
5840,control,AM,8387072,foot,NA,0
5841,control,AM,8394737,window,window,1
5842,control,AM,8394737,sleep,sleep,1
5843,control,AM,8394737,doctor,doctor,1
5844,control,AM,8394737,smell,NA,0
5845,control,AM,8394737,chair,chair,1
5846,control,AM,8394737,smoke,NA,0
5847,control,AM,8394737,sweet,NA,0
5848,control,AM,8394737,rough,NA,0
5849,control,AM,8394737,needle,NA,0
5850,control,AM,8394737,rubbish,NA,0
5851,control,AM,8394737,anger,NA,0
5852,control,AM,8394737,soft,NA,0
5853,control,AM,8394737,city,NA,0
5854,control,AM,8394737,cup,cup,1
5855,control,AM,8394737,cold,NA,0
5856,control,AM,8394737,mountain,NA,0
5857,control,AM,8394737,slow,NA,0
5858,control,AM,8394737,river,NA,0
5859,control,AM,8394737,spider,NA,0
5860,control,AM,8394737,foot,NA,0
5861,control,AM,8394782,window,NA,0
5862,control,AM,8394782,sleep,sleep,1
5863,control,AM,8394782,doctor,doctor,1
5864,control,AM,8394782,smell,NA,0
5865,control,AM,8394782,chair,NA,0
5866,control,AM,8394782,smoke,NA,0
5867,control,AM,8394782,sweet,NA,0
5868,control,AM,8394782,rough,NA,0
5869,control,AM,8394782,needle,NA,0
5870,control,AM,8394782,rubbish,NA,0
5871,control,AM,8394782,anger,NA,0
5872,control,AM,8394782,soft,NA,0
5873,control,AM,8394782,city,NA,0
5874,control,AM,8394782,cup,NA,0
5875,control,AM,8394782,cold,NA,0
5876,control,AM,8394782,mountain,NA,0
5877,control,AM,8394782,slow,NA,0
5878,control,AM,8394782,river,NA,0
5879,control,AM,8394782,spider,spider,1
5880,control,AM,8394782,foot,NA,0
5881,control,AM,8394819,window,NA,0
5882,control,AM,8394819,sleep,sleep,1
5883,control,AM,8394819,doctor,NA,0
5884,control,AM,8394819,smell,NA,0
5885,control,AM,8394819,chair,NA,0
5886,control,AM,8394819,smoke,NA,0
5887,control,AM,8394819,sweet,NA,0
5888,control,AM,8394819,rough,NA,0
5889,control,AM,8394819,needle,NA,0
5890,control,AM,8394819,rubbish,NA,0
5891,control,AM,8394819,anger,NA,0
5892,control,AM,8394819,soft,NA,0
5893,control,AM,8394819,city,NA,0
5894,control,AM,8394819,cup,NA,0
5895,control,AM,8394819,cold,NA,0
5896,control,AM,8394819,mountain,NA,0
5897,control,AM,8394819,slow,NA,0
5898,control,AM,8394819,river,NA,0
5899,control,AM,8394819,spider,NA,0
5900,control,AM,8394819,foot,NA,0
5901,control,AM,8394808,window,NA,0
5902,control,AM,8394808,sleep,NA,0
5903,control,AM,8394808,doctor,NA,0
5904,control,AM,8394808,smell,NA,0
5905,control,AM,8394808,chair,chair,1
5906,control,AM,8394808,smoke,NA,0
5907,control,AM,8394808,sweet,NA,0
5908,control,AM,8394808,rough,NA,0
5909,control,AM,8394808,needle,needle,1
5910,control,AM,8394808,rubbish,NA,0
5911,control,AM,8394808,anger,NA,0
5912,control,AM,8394808,soft,soft,1
5913,control,AM,8394808,city,NA,0
5914,control,AM,8394808,cup,NA,0
5915,control,AM,8394808,cold,NA,0
5916,control,AM,8394808,mountain,NA,0
5917,control,AM,8394808,slow,NA,0
5918,control,AM,8394808,river,NA,0
5919,control,AM,8394808,spider,NA,0
5920,control,AM,8394808,foot,NA,0
5921,control,AM,8394734,window,NA,0
5922,control,AM,8394734,sleep,NA,0
5923,control,AM,8394734,doctor,NA,0
5924,control,AM,8394734,smell,NA,0
5925,control,AM,8394734,chair,NA,0
5926,control,AM,8394734,smoke,NA,0
5927,control,AM,8394734,sweet,NA,0
5928,control,AM,8394734,rough,NA,0
5929,control,AM,8394734,needle,NA,0
5930,control,AM,8394734,rubbish,NA,0
5931,control,AM,8394734,anger,NA,0
5932,control,AM,8394734,soft,NA,0
5933,control,AM,8394734,city,NA,0
5934,control,AM,8394734,cup,NA,0
5935,control,AM,8394734,cold,NA,0
5936,control,AM,8394734,mountain,NA,0
5937,control,AM,8394734,slow,NA,0
5938,control,AM,8394734,river,NA,0
5939,control,AM,8394734,spider,NA,0
5940,control,AM,8394734,foot,NA,0
5941,control,AM,8395055,window,NA,0
